CustomerId,R_score,F_score,M_score,Cluster_Label,Customer_Category
Cust-00473,74.60448,87.024,91.609,5,1. Loyal
Cust-00474,13.07102,51.272,62.786,3,4. At Risk
Cust-00475,74.60448,80.859,84.034,5,1. Loyal
Cust-00476,99.45562,99.476,99.758,5,1. Loyal
Cust-00477,25.12133,89.302,96.41,2,3. Need Attention
Cust-00478,92.89009,93.91,91.43,5,1. Loyal
Cust-00479,77.66159,94.428,85.169,5,1. Loyal
Cust-00480,86.45966,95.13,95.948,5,1. Loyal
Cust-00481,72.53905,58.376,49.022,4,2. Potential Loyal
Cust-00482,80.06625,91.877,89.392,5,1. Loyal
Cust-00483,86.45966,41.855,20.329,1,6. Dormant
Cust-00484,95.658,99.107,99.392,5,1. Loyal
Cust-00485,98.05966,99.878,99.92,5,1. Loyal
Cust-00486,98.05966,98.955,99.476,5,1. Loyal
Cust-00487,98.93226,97.167,98.35,5,1. Loyal
Cust-00488,76.98712,92.309,97.51,5,1. Loyal
Cust-00489,69.20475,58.376,68.026,4,2. Potential Loyal
Cust-00490,78.6913,92.309,94.258,5,1. Loyal
Cust-00491,12.33951,30.522,52.831,6,5. One-Time Buy
Cust-00492,79.58792,93.91,98.0,5,1. Loyal
Cust-00493,42.7515,90.505,90.838,2,3. Need Attention
Cust-00494,96.74475,98.721,98.554,5,1. Loyal
Cust-00495,75.20689,91.877,93.068,5,1. Loyal
Cust-00496,53.58497,85.466,85.64,2,3. Need Attention
Cust-00497,72.53905,97.632,97.532,5,1. Loyal
Cust-00498,91.31201,51.272,76.134,4,2. Potential Loyal
Cust-00499,96.74475,98.936,99.132,5,1. Loyal
Cust-00500,95.658,95.485,96.574,5,1. Loyal
Cust-00501,57.55271,72.023,55.079,2,3. Need Attention
Cust-00502,72.53905,63.962,64.627,4,2. Potential Loyal
Cust-00503,47.55681,51.272,64.482,3,4. At Risk
Cust-00504,94.66732,99.92,99.888,5,1. Loyal
Cust-00505,46.56813,63.962,47.9,3,4. At Risk
Cust-00506,88.90935,92.309,88.845,5,1. Loyal
Cust-00507,92.89009,99.102,98.746,5,1. Loyal
Cust-00508,60.61983,51.272,54.745,4,2. Potential Loyal
Cust-00509,98.05966,99.948,99.938,5,1. Loyal
Cust-00510,68.16704,77.236,64.129,2,3. Need Attention
Cust-00511,31.16751,95.259,90.597,2,3. Need Attention
Cust-00512,81.51625,97.827,98.204,5,1. Loyal
Cust-00513,68.50627,74.91,56.141,4,2. Potential Loyal
Cust-00514,85.71214,99.248,99.682,5,1. Loyal
Cust-00515,79.1346,92.648,95.594,5,1. Loyal
Cust-00516,88.1108,96.39,96.436,5,1. Loyal
Cust-00517,61.55647,68.422,77.502,2,3. Need Attention
Cust-00518,12.57568,30.522,52.12,6,5. One-Time Buy
Cust-00519,94.66732,99.779,99.838,5,1. Loyal
Cust-00520,79.1346,96.76,92.398,5,1. Loyal
Cust-00521,100.0,99.593,99.34,5,1. Loyal
Cust-00522,90.50045,97.359,97.876,5,1. Loyal
Cust-00523,96.74475,99.225,98.716,5,1. Loyal
Cust-00524,95.658,98.856,97.506,5,1. Loyal
Cust-00525,47.55681,87.024,92.82,2,3. Need Attention
Cust-00526,96.74475,98.165,98.65,5,1. Loyal
Cust-00527,93.74268,94.259,95.802,5,1. Loyal
Cust-00528,46.07179,77.236,77.476,2,3. Need Attention
Cust-00529,98.05966,80.859,86.716,5,1. Loyal
Cust-00530,13.14607,51.272,62.644,3,4. At Risk
Cust-00531,92.09054,98.895,98.868,5,1. Loyal
Cust-00532,48.79167,77.236,53.496,3,4. At Risk
Cust-00533,80.06625,97.895,98.588,5,1. Loyal
Cust-00534,43.88528,30.522,32.957,1,6. Dormant
Cust-00535,75.20689,77.236,88.391,5,1. Loyal
Cust-00536,70.75582,41.855,71.782,4,2. Potential Loyal
Cust-00537,78.6913,93.708,95.408,5,1. Loyal
Cust-00538,69.20475,90.905,97.798,5,1. Loyal
Cust-00539,78.6913,96.081,95.346,5,1. Loyal
Cust-00540,80.54558,98.449,99.384,5,1. Loyal
Cust-00541,57.55271,51.272,38.676,1,6. Dormant
Cust-00542,10.5763,58.376,55.18,3,4. At Risk
Cust-00543,79.1346,95.01,97.9,5,1. Loyal
Cust-00544,92.09054,94.586,94.236,5,1. Loyal
Cust-00545,100.0,99.657,99.834,5,1. Loyal
Cust-00546,83.51563,84.536,89.078,5,1. Loyal
Cust-00547,46.78428,51.272,67.294,3,4. At Risk
Cust-00548,42.6034,74.91,90.336,2,3. Need Attention
Cust-00549,51.96886,58.376,42.868,3,4. At Risk
Cust-00550,61.06714,72.023,43.26,4,2. Potential Loyal
Cust-00551,42.4683,30.522,26.723,1,6. Dormant
Cust-00552,82.14568,51.272,34.374,4,2. Potential Loyal
Cust-00553,92.89009,97.737,97.704,5,1. Loyal
Cust-00554,10.80345,41.855,56.577,6,5. One-Time Buy
Cust-00555,61.06714,84.536,89.44,2,3. Need Attention
Cust-00556,28.21347,68.422,65.394,3,4. At Risk
Cust-00557,65.74136,68.422,84.124,2,3. Need Attention
Cust-00558,74.04609,91.386,78.006,5,1. Loyal
Cust-00559,66.59895,68.422,79.497,2,3. Need Attention
Cust-00560,77.66159,97.972,95.426,5,1. Loyal
Cust-00561,82.14568,96.257,98.68,5,1. Loyal
Cust-00562,42.4683,90.505,93.164,2,3. Need Attention
Cust-00563,47.29263,91.877,98.798,2,3. Need Attention
Cust-00564,41.04932,68.422,79.397,2,3. Need Attention
Cust-00565,50.65795,87.024,93.382,2,3. Need Attention
Cust-00566,31.67385,41.855,32.591,6,5. One-Time Buy
Cust-00567,80.06625,90.905,97.234,5,1. Loyal
Cust-00568,78.24999,92.309,95.24,5,1. Loyal
Cust-00569,10.8655,58.376,15.735,0,7. Lost
Cust-00570,72.08074,80.859,78.074,2,3. Need Attention
Cust-00571,56.58004,77.236,74.317,2,3. Need Attention
Cust-00572,93.74268,99.381,98.862,5,1. Loyal
Cust-00573,81.51625,89.751,93.178,5,1. Loyal
Cust-00574,75.78429,95.13,90.829,5,1. Loyal
Cust-00575,45.43935,41.855,67.028,3,4. At Risk
Cust-00576,82.14568,92.309,98.67,5,1. Loyal
Cust-00577,49.87041,74.91,69.1,2,3. Need Attention
Cust-00578,74.04609,94.083,98.058,5,1. Loyal
Cust-00579,51.4475,86.274,59.248,2,3. Need Attention
Cust-00580,64.38242,58.376,51.449,4,2. Potential Loyal
Cust-00581,59.43401,85.466,83.31,2,3. Need Attention
Cust-00582,77.66159,91.877,76.99,5,1. Loyal
Cust-00583,41.20843,51.272,56.713,3,4. At Risk
Cust-00584,90.50045,98.966,98.92,5,1. Loyal
Cust-00585,40.06064,68.422,46.132,3,4. At Risk
Cust-00586,59.80426,92.309,92.856,2,3. Need Attention
Cust-00587,87.27922,99.268,99.642,5,1. Loyal
Cust-00588,49.58321,80.859,78.32,2,3. Need Attention
Cust-00589,61.06714,63.962,68.175,2,3. Need Attention
Cust-00590,10.15701,74.91,60.134,3,4. At Risk
Cust-00591,73.54675,51.272,22.514,1,6. Dormant
Cust-00592,49.58321,72.023,49.342,3,4. At Risk
Cust-00593,50.65795,51.272,41.929,3,4. At Risk
Cust-00594,99.45562,99.726,99.814,5,1. Loyal
Cust-00595,10.8655,51.272,30.653,6,5. One-Time Buy
Cust-00596,36.54321,77.236,79.852,2,3. Need Attention
Cust-00597,98.05966,90.505,87.21,5,1. Loyal
Cust-00598,54.07931,79.162,88.19,2,3. Need Attention
Cust-00599,10.8655,58.376,28.366,3,4. At Risk
Cust-00600,38.19535,80.859,73.181,2,3. Need Attention
Cust-00601,83.51563,96.257,77.106,5,1. Loyal
Cust-00602,73.54675,58.376,78.694,2,3. Need Attention
Cust-00603,11.95625,30.522,60.793,6,5. One-Time Buy
Cust-00604,93.74268,85.466,94.764,5,1. Loyal
Cust-00605,55.98163,90.146,82.514,2,3. Need Attention
Cust-00606,77.66159,72.023,83.513,5,1. Loyal
Cust-00607,78.24999,68.422,82.54,5,1. Loyal
Cust-00608,54.07931,77.236,76.856,2,3. Need Attention
Cust-00609,67.3925,51.272,9.146,1,6. Dormant
Cust-00610,75.78429,90.905,91.864,5,1. Loyal
Cust-00611,78.6913,68.422,52.495,4,2. Potential Loyal
Cust-00612,10.74241,79.162,54.756,3,4. At Risk
Cust-00613,99.21046,93.708,92.196,5,1. Loyal
Cust-00614,71.1621,88.323,84.841,5,1. Loyal
Cust-00615,62.04781,63.962,59.646,4,2. Potential Loyal
Cust-00616,73.54675,92.309,90.617,5,1. Loyal
Cust-00617,45.43935,72.023,70.616,2,3. Need Attention
Cust-00618,55.98163,90.905,93.324,2,3. Need Attention
Cust-00619,42.6034,74.91,57.332,3,4. At Risk
Cust-00620,49.87041,68.422,37.819,3,4. At Risk
Cust-00621,39.78445,94.083,92.504,2,3. Need Attention
Cust-00622,73.0364,94.259,96.924,5,1. Loyal
Cust-00623,66.59895,89.751,78.861,2,3. Need Attention
Cust-00624,99.86491,99.458,99.562,5,1. Loyal
Cust-00625,86.45966,98.807,98.51,5,1. Loyal
Cust-00626,98.05966,99.952,99.88,5,1. Loyal
Cust-00627,10.77243,16.241,2.571,0,7. Lost
Cust-00628,79.58792,95.904,98.584,5,1. Loyal
Cust-00629,28.07037,58.376,51.301,3,4. At Risk
Cust-00630,84.97263,74.91,87.358,5,1. Loyal
Cust-00631,49.281,63.962,76.809,2,3. Need Attention
Cust-00632,14.57606,30.522,12.663,0,7. Lost
Cust-00633,96.74475,97.404,98.656,5,1. Loyal
Cust-00634,71.1621,51.272,34.787,4,2. Potential Loyal
Cust-00635,65.74136,30.522,11.146,1,6. Dormant
Cust-00636,81.51625,87.024,53.875,4,2. Potential Loyal
Cust-00637,44.0594,41.855,55.792,3,4. At Risk
Cust-00638,88.90935,93.467,97.878,5,1. Loyal
Cust-00639,59.43401,74.91,57.822,2,3. Need Attention
Cust-00640,75.20689,86.274,93.168,5,1. Loyal
Cust-00641,98.05966,80.859,92.574,5,1. Loyal
Cust-00642,84.23512,94.428,97.338,5,1. Loyal
Cust-00643,24.60998,41.855,50.595,6,5. One-Time Buy
Cust-00644,25.27944,41.855,62.135,3,4. At Risk
Cust-00645,96.74475,93.211,96.326,5,1. Loyal
Cust-00646,85.71214,96.469,94.536,5,1. Loyal
Cust-00647,70.00731,91.877,91.486,5,1. Loyal
Cust-00648,78.24999,91.386,97.59,5,1. Loyal
Cust-00649,85.71214,97.277,97.828,5,1. Loyal
Cust-00650,76.98712,97.895,97.146,5,1. Loyal
Cust-00651,45.6565,51.272,72.687,3,4. At Risk
Cust-00652,12.59969,72.023,79.698,3,4. At Risk
Cust-00653,96.74475,99.588,99.32,5,1. Loyal
Cust-00654,98.05966,98.263,97.452,5,1. Loyal
Cust-00655,80.54558,98.023,96.416,5,1. Loyal
Cust-00656,12.95894,84.536,80.772,3,4. At Risk
Cust-00657,80.06625,96.39,97.684,5,1. Loyal
Cust-00658,89.7049,91.877,93.872,5,1. Loyal
Cust-00659,47.14153,95.726,93.81,2,3. Need Attention
Cust-00660,46.07179,51.272,63.152,3,4. At Risk
Cust-00661,77.66159,72.023,63.798,4,2. Potential Loyal
Cust-00662,34.87506,63.962,74.751,3,4. At Risk
Cust-00663,98.93226,97.972,98.82,5,1. Loyal
Cust-00664,80.06625,92.648,97.398,5,1. Loyal
Cust-00665,96.74475,92.309,89.478,5,1. Loyal
Cust-00666,62.98346,72.023,85.992,2,3. Need Attention
Cust-00667,64.91379,74.91,77.06,2,3. Need Attention
Cust-00668,47.88404,87.024,90.866,2,3. Need Attention
Cust-00669,54.57566,63.962,65.505,2,3. Need Attention
Cust-00670,66.33477,68.422,80.625,2,3. Need Attention
Cust-00671,99.45562,95.259,96.478,5,1. Loyal
Cust-00672,69.57801,68.422,76.59,2,3. Need Attention
Cust-00673,92.09054,93.91,97.75,5,1. Loyal
Cust-00674,98.05966,99.54,99.184,5,1. Loyal
Cust-00675,60.61983,88.83,88.765,2,3. Need Attention
Cust-00676,99.45562,91.877,96.222,5,1. Loyal
Cust-00677,92.89009,94.083,95.018,5,1. Loyal
Cust-00678,72.53905,91.386,91.258,5,1. Loyal
Cust-00679,87.27922,98.242,97.666,5,1. Loyal
Cust-00680,95.658,97.404,98.726,5,1. Loyal
Cust-00681,43.88528,30.522,45.206,6,5. One-Time Buy
Cust-00682,73.0364,91.877,98.458,5,1. Loyal
Cust-00683,55.38622,58.376,67.406,3,4. At Risk
Cust-00684,84.23512,51.272,31.867,4,2. Potential Loyal
Cust-00685,47.14153,84.536,80.092,2,3. Need Attention
Cust-00686,91.31201,63.962,82.228,5,1. Loyal
Cust-00687,20.78634,87.024,85.752,2,3. Need Attention
Cust-00688,99.86491,98.205,99.212,5,1. Loyal
Cust-00689,70.00731,95.01,97.4,5,1. Loyal
Cust-00690,96.74475,97.209,97.43,5,1. Loyal
Cust-00691,71.1621,91.386,95.25,5,1. Loyal
Cust-00692,78.24999,95.01,91.068,5,1. Loyal
Cust-00693,54.24643,30.522,14.076,1,6. Dormant
Cust-00694,10.2941,30.522,33.881,6,5. One-Time Buy
Cust-00695,88.1108,93.708,83.476,5,1. Loyal
Cust-00696,44.81192,41.855,31.803,1,6. Dormant
Cust-00697,75.78429,93.211,92.136,5,1. Loyal
Cust-00698,70.39457,85.466,90.99,5,1. Loyal
Cust-00699,45.6565,77.236,91.391,2,3. Need Attention
Cust-00700,39.78445,41.855,62.966,3,4. At Risk
Cust-00701,99.68478,99.792,99.9,5,1. Loyal
Cust-00702,79.58792,95.385,98.378,5,1. Loyal
Cust-00703,80.99689,95.485,96.35,5,1. Loyal
Cust-00704,87.27922,63.962,49.525,4,2. Potential Loyal
Cust-00705,82.14568,41.855,26.937,1,6. Dormant
Cust-00706,61.06714,80.859,58.066,2,3. Need Attention
Cust-00707,60.19453,41.855,69.758,3,4. At Risk
Cust-00708,80.99689,77.236,90.8,5,1. Loyal
Cust-00709,10.84748,16.241,6.369,0,7. Lost
Cust-00710,88.1108,93.91,89.483,5,1. Loyal
Cust-00711,45.86365,41.855,30.905,1,6. Dormant
Cust-00712,88.90935,74.91,76.358,5,1. Loyal
Cust-00713,99.68478,72.023,47.743,4,2. Potential Loyal
Cust-00714,42.93763,68.422,89.807,2,3. Need Attention
Cust-00715,98.05966,99.573,99.428,5,1. Loyal
Cust-00716,68.16704,63.962,84.49,2,3. Need Attention
Cust-00717,93.74268,99.753,99.894,5,1. Loyal
Cust-00718,100.0,99.986,99.99,5,1. Loyal
Cust-00719,91.31201,58.376,25.077,4,2. Potential Loyal
Cust-00720,41.36254,41.855,57.755,3,4. At Risk
Cust-00721,77.66159,98.28,98.896,5,1. Loyal
Cust-00722,88.1108,98.721,99.422,5,1. Loyal
Cust-00723,98.05966,98.866,99.336,5,1. Loyal
Cust-00724,99.45562,99.511,99.684,5,1. Loyal
Cust-00725,62.40806,80.859,73.241,2,3. Need Attention
Cust-00726,45.02707,68.422,62.157,3,4. At Risk
Cust-00727,100.0,96.169,98.308,5,1. Loyal
Cust-00728,65.18398,94.871,94.586,5,1. Loyal
Cust-00729,48.57752,80.859,91.579,2,3. Need Attention
Cust-00730,64.11224,85.466,92.47,2,3. Need Attention
Cust-00731,98.93226,80.859,80.478,5,1. Loyal
Cust-00732,71.1621,58.376,44.078,4,2. Potential Loyal
Cust-00733,91.31201,99.236,98.334,5,1. Loyal
Cust-00734,51.96886,51.272,35.944,1,6. Dormant
Cust-00735,74.60448,92.309,86.744,5,1. Loyal
Cust-00736,47.29263,72.023,86.53,2,3. Need Attention
Cust-00737,49.58321,63.962,62.379,3,4. At Risk
Cust-00738,70.39457,91.386,93.318,5,1. Loyal
Cust-00739,64.6406,83.516,60.274,2,3. Need Attention
Cust-00740,79.58792,85.466,93.876,5,1. Loyal
Cust-00741,80.06625,93.467,86.101,5,1. Loyal
Cust-00742,100.0,99.884,99.906,5,1. Loyal
Cust-00743,68.50627,63.962,29.164,4,2. Potential Loyal
Cust-00744,79.58792,79.162,82.971,5,1. Loyal
Cust-00745,60.19453,68.422,31.808,4,2. Potential Loyal
Cust-00746,95.658,98.069,97.746,5,1. Loyal
Cust-00747,33.0388,72.023,57.758,3,4. At Risk
Cust-00748,44.0594,58.376,61.921,3,4. At Risk
Cust-00749,58.25219,72.023,42.532,4,2. Potential Loyal
Cust-00750,100.0,98.655,99.228,5,1. Loyal
Cust-00751,68.16704,58.376,42.023,4,2. Potential Loyal
Cust-00752,13.37223,30.522,48.273,6,5. One-Time Buy
Cust-00753,62.68325,51.272,27.162,1,6. Dormant
Cust-00754,62.40806,87.024,78.762,2,3. Need Attention
Cust-00755,99.68478,77.236,86.152,5,1. Loyal
Cust-00756,66.87014,82.337,84.563,2,3. Need Attention
Cust-00757,99.68478,99.968,99.982,5,1. Loyal
Cust-00758,90.50045,74.91,80.252,5,1. Loyal
Cust-00759,71.1621,90.905,73.614,2,3. Need Attention
Cust-00760,46.97341,41.855,81.31,3,4. At Risk
Cust-00761,99.45562,98.602,98.754,5,1. Loyal
Cust-00762,87.27922,51.272,66.59,4,2. Potential Loyal
Cust-00763,79.1346,93.91,95.782,5,1. Loyal
Cust-00764,55.38622,41.855,40.098,1,6. Dormant
Cust-00765,49.01982,68.422,66.862,2,3. Need Attention
Cust-00766,39.51627,87.727,73.624,2,3. Need Attention
Cust-00767,70.75582,91.877,98.356,5,1. Loyal
Cust-00768,75.78429,72.023,87.124,5,1. Loyal
Cust-00769,80.99689,93.467,97.936,5,1. Loyal
Cust-00770,36.33807,51.272,27.056,1,6. Dormant
Cust-00771,63.54985,58.376,78.805,2,3. Need Attention
Cust-00772,32.60049,63.962,66.337,3,4. At Risk
Cust-00773,80.99689,94.259,98.73,5,1. Loyal
Cust-00774,86.45966,98.976,98.97,5,1. Loyal
Cust-00775,49.58321,79.162,68.439,2,3. Need Attention
Cust-00776,100.0,97.827,97.084,5,1. Loyal
Cust-00777,75.78429,91.877,95.392,5,1. Loyal
Cust-00778,39.51627,51.272,74.236,3,4. At Risk
Cust-00779,57.21748,68.422,57.954,3,4. At Risk
Cust-00780,88.1108,95.13,98.114,5,1. Loyal
Cust-00781,50.91813,74.91,93.424,2,3. Need Attention
Cust-00782,85.71214,94.259,95.282,5,1. Loyal
Cust-00783,60.19453,68.422,17.357,1,6. Dormant
Cust-00784,27.40491,51.272,57.773,3,4. At Risk
Cust-00785,80.54558,92.309,97.382,5,1. Loyal
Cust-00786,79.58792,99.992,99.998,5,1. Loyal
Cust-00787,76.98712,94.259,94.786,5,1. Loyal
Cust-00788,98.93226,99.529,99.524,5,1. Loyal
Cust-00789,84.23512,99.83,99.97,5,1. Loyal
Cust-00790,78.24999,99.015,99.448,5,1. Loyal
Cust-00791,29.15912,74.91,53.727,3,4. At Risk
Cust-00792,98.05966,82.337,85.175,5,1. Loyal
Cust-00793,80.99689,93.467,95.71,5,1. Loyal
Cust-00794,99.45562,99.714,99.91,5,1. Loyal
Cust-00795,73.0364,72.023,67.487,2,3. Need Attention
Cust-00796,99.86491,63.962,60.839,4,2. Potential Loyal
Cust-00797,87.27922,95.01,90.072,5,1. Loyal
Cust-00798,22.12927,87.727,87.001,2,3. Need Attention
Cust-00799,95.658,51.272,60.056,4,2. Potential Loyal
Cust-00800,70.75582,72.023,78.019,2,3. Need Attention
Cust-00801,69.20475,68.422,75.321,2,3. Need Attention
Cust-00802,41.04932,41.855,23.549,1,6. Dormant
Cust-00803,70.39457,94.259,94.992,5,1. Loyal
Cust-00804,41.78783,63.962,69.251,3,4. At Risk
Cust-00805,73.0364,92.309,96.302,5,1. Loyal
Cust-00806,92.09054,99.63,99.592,5,1. Loyal
Cust-00807,81.51625,94.586,90.755,5,1. Loyal
Cust-00808,70.75582,98.575,97.246,5,1. Loyal
Cust-00809,92.89009,51.272,67.874,4,2. Potential Loyal
Cust-00810,71.61742,92.309,98.154,5,1. Loyal
Cust-00811,47.29263,82.337,80.115,2,3. Need Attention
Cust-00812,67.64267,41.855,43.169,4,2. Potential Loyal
Cust-00813,61.06714,63.962,75.446,2,3. Need Attention
Cust-00814,73.54675,88.323,86.778,5,1. Loyal
Cust-00815,68.50627,58.376,17.959,1,6. Dormant
Cust-00816,94.66732,96.809,98.518,5,1. Loyal
Cust-00817,86.45966,97.048,97.734,5,1. Loyal
Cust-00818,79.1346,92.933,98.616,5,1. Loyal
Cust-00819,84.23512,96.257,90.496,5,1. Loyal
Cust-00820,82.82415,91.877,86.08,5,1. Loyal
Cust-00821,98.05966,99.938,99.898,5,1. Loyal
Cust-00822,42.93763,41.855,35.426,1,6. Dormant
Cust-00823,44.81192,80.859,77.246,2,3. Need Attention
Cust-00824,64.11224,82.337,60.71,2,3. Need Attention
Cust-00825,65.45216,58.376,46.267,4,2. Potential Loyal
Cust-00826,74.60448,91.877,93.778,5,1. Loyal
Cust-00827,65.74136,89.751,81.486,2,3. Need Attention
Cust-00828,66.04457,68.422,74.612,2,3. Need Attention
Cust-00829,63.54985,51.272,56.582,4,2. Potential Loyal
Cust-00830,99.86491,99.93,99.95,5,1. Loyal
Cust-00831,73.54675,79.162,60.824,4,2. Potential Loyal
Cust-00832,65.18398,96.329,96.696,5,1. Loyal
Cust-00833,42.6034,30.522,8.938,1,6. Dormant
Cust-00834,48.35236,72.023,79.796,2,3. Need Attention
Cust-00835,56.28684,58.376,84.793,2,3. Need Attention
Cust-00836,71.61742,79.162,84.418,2,3. Need Attention
Cust-00837,42.21613,41.855,39.968,1,6. Dormant
Cust-00838,77.66159,98.15,98.544,5,1. Loyal
Cust-00839,87.27922,97.518,95.248,5,1. Loyal
Cust-00840,70.00731,63.962,80.108,2,3. Need Attention
Cust-00841,61.06714,51.272,81.095,2,3. Need Attention
Cust-00842,70.39457,68.422,69.326,2,3. Need Attention
Cust-00843,71.61742,91.386,96.38,5,1. Loyal
Cust-00844,84.97263,95.259,95.204,5,1. Loyal
Cust-00845,52.81044,51.272,10.832,1,6. Dormant
Cust-00846,71.1621,92.309,95.02,5,1. Loyal
Cust-00847,80.54558,84.536,78.782,5,1. Loyal
Cust-00848,49.58321,51.272,64.026,3,4. At Risk
Cust-00849,53.58497,95.385,92.04,2,3. Need Attention
Cust-00850,91.31201,95.82,96.9,5,1. Loyal
Cust-00851,93.74268,87.024,86.747,5,1. Loyal
Cust-00852,51.69867,74.91,89.518,2,3. Need Attention
Cust-00853,12.68976,58.376,47.39,3,4. At Risk
Cust-00854,64.38242,63.962,70.428,2,3. Need Attention
Cust-00855,73.54675,72.023,59.404,4,2. Potential Loyal
Cust-00856,85.71214,97.59,98.706,5,1. Loyal
Cust-00857,80.06625,91.877,95.78,5,1. Loyal
Cust-00858,75.20689,74.91,62.39,4,2. Potential Loyal
Cust-00859,25.96392,58.376,77.336,3,4. At Risk
Cust-00860,10.51225,51.272,73.542,3,4. At Risk
Cust-00861,80.99689,90.905,93.416,5,1. Loyal
Cust-00862,50.65795,72.023,78.89,2,3. Need Attention
Cust-00863,91.31201,98.796,97.564,5,1. Loyal
Cust-00864,74.60448,91.877,91.002,5,1. Loyal
Cust-00865,72.08074,90.905,76.307,5,1. Loyal
Cust-00866,69.57801,68.422,86.712,2,3. Need Attention
Cust-00867,91.31201,95.259,86.119,5,1. Loyal
Cust-00868,80.06625,92.309,89.213,5,1. Loyal
Cust-00869,82.82415,93.211,93.71,5,1. Loyal
Cust-00870,70.39457,91.386,94.392,5,1. Loyal
Cust-00871,42.07603,58.376,65.429,3,4. At Risk
Cust-00872,87.27922,96.169,98.382,5,1. Loyal
Cust-00873,100.0,99.702,99.676,5,1. Loyal
Cust-00874,87.27922,96.081,98.274,5,1. Loyal
Cust-00875,89.7049,98.602,98.25,5,1. Loyal
Cust-00876,65.18398,51.272,70.111,4,2. Potential Loyal
Cust-00877,92.09054,95.601,99.078,5,1. Loyal
Cust-00878,75.78429,93.467,98.46,5,1. Loyal
Cust-00879,12.1784,30.522,32.646,6,5. One-Time Buy
Cust-00880,63.54985,58.376,64.591,4,2. Potential Loyal
Cust-00881,98.05966,99.753,99.724,5,1. Loyal
Cust-00882,79.1346,92.309,92.232,5,1. Loyal
Cust-00883,88.1108,87.024,76.508,5,1. Loyal
Cust-00884,76.98712,90.905,92.868,5,1. Loyal
Cust-00885,39.78445,74.91,71.902,2,3. Need Attention
Cust-00886,46.78428,80.859,71.326,2,3. Need Attention
Cust-00887,44.61378,72.023,78.45,2,3. Need Attention
Cust-00888,78.6913,96.623,88.012,5,1. Loyal
Cust-00889,64.6406,72.023,40.122,4,2. Potential Loyal
Cust-00890,53.58497,77.236,88.108,2,3. Need Attention
Cust-00891,79.58792,93.211,91.524,5,1. Loyal
Cust-00892,75.78429,41.855,63.838,4,2. Potential Loyal
Cust-00893,70.75582,91.386,88.608,5,1. Loyal
Cust-00894,84.23512,94.083,92.614,5,1. Loyal
Cust-00895,42.21613,63.962,74.68,3,4. At Risk
Cust-00896,74.04609,79.162,75.024,2,3. Need Attention
Cust-00897,71.61742,90.905,96.11,5,1. Loyal
Cust-00898,67.14133,98.334,97.548,5,1. Loyal
Cust-00899,66.04457,77.236,83.262,2,3. Need Attention
Cust-00900,56.89025,51.272,61.05,3,4. At Risk
Cust-00901,88.90935,97.758,96.186,5,1. Loyal
Cust-00902,44.61378,51.272,27.794,1,6. Dormant
Cust-00903,57.21748,51.272,63.945,3,4. At Risk
Cust-00904,10.93755,41.855,63.076,6,5. One-Time Buy
Cust-00905,99.21046,98.467,99.034,5,1. Loyal
Cust-00906,99.68478,99.889,99.884,5,1. Loyal
Cust-00907,98.05966,99.474,99.36,5,1. Loyal
Cust-00908,95.658,98.617,98.55,5,1. Loyal
Cust-00909,94.66732,97.59,97.74,5,1. Loyal
Cust-00910,72.53905,68.422,59.519,4,2. Potential Loyal
Cust-00911,60.19453,63.962,58.733,4,2. Potential Loyal
Cust-00912,61.55647,79.162,75.67,2,3. Need Attention
Cust-00913,57.90495,83.516,63.081,2,3. Need Attention
Cust-00914,76.98712,93.708,92.596,5,1. Loyal
Cust-00915,90.50045,92.648,89.354,5,1. Loyal
Cust-00916,75.78429,95.485,95.89,5,1. Loyal
Cust-00917,74.60448,72.023,78.64,2,3. Need Attention
Cust-00918,88.1108,96.906,98.658,5,1. Loyal
Cust-00919,74.04609,92.309,94.806,5,1. Loyal
Cust-00920,73.54675,91.877,89.752,5,1. Loyal
